gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
374987	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
101928943	Experimental	0.5702810970999627	2.4454542846510314e-05	0.001070565497074531	1.3333333333333333
105375673	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
105375675	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
90993	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
83988	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
101927217	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
107985781	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
105375743	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
107987308	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
102724288	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
101928894	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
157753	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
101927413	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
114788	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
107986904	Experimental	1.5253754680374267	2.5661054479210192e-05	0.001070565497074531	2.0333333333333337
282566	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
105379504	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
254528	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
105369301	Experimental	3.2166028132434796	1.03152966133698e-05	0.001070565497074531	3.0666666666666678
23562	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
79470	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
107983952	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
105371017	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
105373559	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
138474	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
104564224	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
4539	Experimental	0.38364009688083517	1.0115644346260374e-05	0.001070565497074531	21657.66666666667
105377138	Experimental	2.1512600253990004	2.4671671491277023e-05	0.001070565497074531	2.7000000000000006
102465512	Experimental	0.5702810970999627	2.4454542846510314e-05	0.001070565497074531	1.3333333333333333
101927263	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
105369212	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
105370998	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
105373985	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
100874236	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
2242	Experimental	2.7757443731631213	1.0630609485346017e-05	0.001070565497074531	2.4000000000000004
101926948	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
4537	Experimental	-0.7485230131571292	1.3545204338296617e-05	0.001070565497074531	9969.333333333334
112268043	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
107984740	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
107985934	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
107985492	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
105370413	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
107984308	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
109616967	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
79652	Experimental	2.386061559502048	2.430490375097524e-05	0.001070565497074531	3.0333333333333345
101954278	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
146336	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
107986986	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
169522	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
105373608	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
107987044	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
286343	Experimental	3.3950331092983346	1.0192447529048093e-05	0.001070565497074531	3.400000000000001
54796	Experimental	1.5253754680374267	2.5661054479210192e-05	0.001070565497074531	2.0333333333333337
92949	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
143630	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
200350	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
102723380	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
9173	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
170850	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
26160	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
100873990	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
2857	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
101929634	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
100133093	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
644054	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
105371664	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
103752588	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
6853	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
105370679	Experimental	1.5253754680374263	2.56610544792102e-05	0.001070565497074531	2.0333333333333337
728640	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
105682749	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
101928075	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
105370676	Experimental	3.0129481569322714	1.0458620611161446e-05	0.001070565497074531	2.7333333333333343
107984698	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
105370672	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
105370668	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
107985695	Experimental	1.8713701436898298	2.511128550154824e-05	0.001070565497074531	2.3666666666666676
102466730	Experimental	0.5702810970999627	2.4454542846510314e-05	0.001070565497074531	1.3333333333333333
100132929	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
101928933	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
94122	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
64093	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
100616468	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
107985323	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
105372945	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
22986	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
83643	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
105376432	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
105376433	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
389941	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
101927472	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
441908	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
255928	Experimental	2.7757443731631213	1.0630609485346017e-05	0.001070565497074531	2.4000000000000004
105372899	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
105372884	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
105376475	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
105370547	Experimental	3.3950331092983346	1.0192447529048093e-05	0.001070565497074531	3.400000000000001
3500	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
23114	Experimental	2.151260025399001	2.4671671491277012e-05	0.001070565497074531	2.7000000000000006
105378281	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
107984242	Experimental	4.1588835117323	9.687423552181237e-06	0.001070565497074531	5.400000000000001
170626	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
89866	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
10223	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
105373244	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
9047	Experimental	2.491715228558671	1.0845595669498053e-05	0.001070565497074531	2.0666666666666673
105373247	Experimental	1.5253754680374263	2.56610544792102e-05	0.001070565497074531	2.0333333333333337
10824	Experimental	2.3860615595020485	2.4304903750975227e-05	0.001070565497074531	3.0333333333333337
84332	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
84824	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
3310	Experimental	0.5702810970999627	2.4454542846510314e-05	0.001070565497074531	1.3333333333333333
768220	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
441502	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
2207	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
101928767	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
693122	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
101928599	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
105370594	Experimental	0.5702810970999627	2.4454542846510314e-05	0.001070565497074531	1.3333333333333333
391123	Experimental	0.0199085786747635	1.983409196053043e-05	0.001070565497074531	1.0333333333333337
101928462	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
107984258	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
107985224	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
92241	Experimental	1.5253754680374267	2.5661054479210192e-05	0.001070565497074531	2.0333333333333337
60401	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
111240474	Experimental	0.4300717937258624	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
414152	Experimental	0.43007179372586263	2.7738082368720966e-05	0.001070565497074531	1.3666666666666671
12	Experimental	1.5253754680374263	2.56610544792102e-05	0.001070565497074531	2.0333333333333337
170392	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
339403	Experimental	0.9656710600171095	1.2422162132118577e-05	0.001070565497074531	1.066666666666667
83694	Experimental	1.5253754680374267	2.5661054479210192e-05	0.001070565497074531	2.0333333333333337
3429	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
85012	Experimental	1.0737556839234075	2.640818060414312e-05	0.001070565497074531	1.7000000000000004
3547	Experimental	2.491715228558671	1.0845595669498053e-05	0.001070565497074531	2.0666666666666673
56000	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
105378358	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
105377212	Experimental	0.8957979495603211	2.862925305819487e-05	0.001070565497074531	1.6666666666666667
1113	Experimental	2.1377108081367586	1.1132244026658289e-05	0.001070565497074531	1.7333333333333336
101929002	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
100505918	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
102723439	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
338599	Experimental	0.53074629206779	1.528524859485032e-05	0.001070565497074531	1.0333333333333334
101928177	Experimental	0.5702810970999622	2.445454284651032e-05	0.001070565497074531	1.3333333333333337
389860	Experimental	2.7757443731631213	1.0630609485346017e-05	0.001070565497074531	2.4000000000000004
51806	Experimental	0.5307462920677907	1.5285248594850312e-05	0.001070565497074531	1.0333333333333334
8644	Experimental	1.6675751636508083	1.1562216699022013e-05	0.001070565497074531	1.4000000000000004
644844	Experimental	0.019908578674763817	1.9834091960530425e-05	0.001070565497074531	1.0333333333333334
